synset_id,lang,goodness,lemma
00033203-v,B,Y,mendelik
00033206-a,B,O,hiperaktif
00033308-r,B,O,saja
00033308-r,B,O,sekadar
00033308-r,B,O,tadi
00033406-v,B,O,menentang
00033406-v,I,O,renung
00033421-r,B,O,selincam
00033421-r,B,O,selintas
00033421-r,B,O,serta-merta
00033421-r,B,O,tunai
00033562-r,B,O,agak
00033599-v,B,O,kelihatan
00033599-v,B,O,nampak
00033615-n,B,O,banyak
00033615-n,B,O,dimensi
00033615-n,B,O,jumlah
00033615-n,B,O,mengukur
00033615-n,B,O,pengukur
00033615-n,B,O,piawai
00033615-n,B,O,ukuran
00033663-r,B,O,kecil
00033663-r,B,O,sejeput
00033663-r,B,O,sekotes
00033809-r,B,O,kelak
00033809-r,B,O,nanti
00033852-v,B,O,meradang
00033922-r,B,O,nanti
00033922-r,B,O,sebentar
00033955-v,B,O,mengangkat
00034032-a,I,O,pendam
00034115-v,B,O,bertepuk
00034115-v,B,O,menepam
00034115-v,B,O,menepuk
00034115-v,I,O,menepik
00034213-n,B,O,fenomena
00034213-n,B,Y,fenomena
00034213-n,B,Y,keajaiban
00034288-v,B,O,berkumut
00034288-v,B,O,mengerutkan
00034288-v,B,O,menyerengeh
00034288-v,B,O,menyeringai
00034288-v,B,O,meringis
00034322-a,B,O,lengai
00034322-a,B,O,perlahan
00034403-r,B,O,sejenak
00034403-r,B,O,seketika
00034479-n,B,O,barang
00034479-n,B,O,benda
00034479-n,B,O,hal
00034479-n,B,O,perkara
00034479-n,B,O,tindakan
00034572-a,B,O,menetap
00034574-n,B,O,kebaikan
00034758-v,B,O,menjodongkan
00034758-v,B,O,merenyuk
00034939-n,B,O,pembatalan
00035058-r,B,O,kerap
00035058-r,B,O,selalu
00035058-r,B,O,sering
00035089-v,B,O,berdahak
00035189-n,B,O,pelaksanaan
00035189-n,B,O,pencapaian
00035189-n,B,O,penyelesaian
00035189-n,B,O,penyempurnaan
00035189-n,B,Y,kejayaan
00035189-n,B,Y,prestasi
00035189-n,I,O,pemenuhan
00035368-a,B,Y,bersara
00035385-r,B,O,jantan
00035385-r,B,O,jarang
00035448-v,B,O,mencundang
00035465-a,B,O,cergas
00035465-a,B,O,giat
00035491-r,B,O,aneh
00035491-r,B,O,ganjil
00035491-r,B,O,pelik
00035603-v,B,O,bersiram
00035603-v,B,O,mandi
00035603-v,B,O,memandikan
00035603-v,B,O,mencuci
00035697-n,I,O,agon
00035718-r,B,O,agak
00035718-r,B,O,berpatutan
00035718-r,B,O,betul
00035718-r,B,O,sederhana
00035758-v,B,O,membasuh
00035758-v,B,O,membeningkan
00035758-v,B,O,membersihkan
00035758-v,B,O,mencuci
00035758-v,B,O,mengeruk
00035758-v,B,O,menggosokkan
00035758-v,B,O,menyiang
00035758-v,B,O,menyucikan
00035779-a,B,O,cergas
00035779-a,B,O,giat
00035779-a,B,O,lincah
00035868-a,B,O,kesibukan
00035868-a,B,O,sibuk
00035891-n,B,O,memisahkan
00035891-n,B,O,menggusarkan
00035978-a,B,O,sibuk
00036061-n,B,O,aplikasi
00036178-v,B,O,basuh
00036178-v,B,O,memandikan
00036178-v,B,O,membasuh
00036178-v,B,O,mencuci
00036254-a,B,O,membuka
00036254-a,B,O,terbuka
00036291-r,B,O,agak
00036299-n,B,O,perintis
00036362-v,B,O,memandikan
00036362-v,B,O,mengumbah
00036362-v,B,Y,membasuh
00036362-v,B,Y,mencuci
00036362-v,I,O,kumbah
00036762-n,B,O,handal
00036762-n,B,O,keberanian
00036762-n,B,O,keunggulan
00036762-n,B,O,pencapaian
00036762-n,B,O,usaha
00036762-n,I,O,eksploit
00036763-a,B,O,tutup
00036780-v,B,O,menggonyoh
00036879-a,B,O,kering
00036932-v,B,O,menyabun
00036935-r,B,O,jelas
00036935-r,B,O,pasti
00036998-a,B,O,lembap
00037138-v,B,O,bergurah
00037138-v,B,O,berkumur
00037138-v,B,O,membilas
00037200-n,B,O,kredit
00037226-r,B,O,benar
00037226-r,B,O,benar-benar
00037226-r,B,O,betul
00037226-r,B,O,betul-betul
00037226-r,B,O,sungguh
00037226-r,I,O,bahwasanya
00037298-v,B,Y,bercukur
00037298-v,B,Y,cukur
00037298-v,B,Y,mencukur
00037396-n,B,O,kelakuan
00037396-n,B,O,perbuatan
00037396-n,B,O,tindak
00037396-n,B,O,tindakan
00037457-a,B,O,aktif
00037470-r,B,O,benar-benar
00037470-r,B,O,memang
00037470-r,B,O,sungguh
00037470-r,B,O,ya
00037470-r,I,O,bahwasanya
00037641-r,B,O,begini
00037641-r,B,O,begitu
00037641-r,B,O,demikian
00037641-r,B,O,memang
00037641-r,I,O,bahwasanya
00037680-v,B,O,mencukur
00037757-a,B,O,lembap
00037919-v,B,O,memandikan
00037919-v,B,O,merendam
00038013-r,B,O,benar
00038013-r,B,O,benar-benar
00038013-r,B,O,betul-betul
00038013-r,I,O,bahwasanya
00038175-n,B,O,sesuatu
00038199-v,B,O,menyembur
00038199-v,B,O,menyiram
00038262-n,B,Y,arus
00038262-n,B,Y,haluan
00038262-n,B,Y,jalan
00038262-n,B,Y,perjalanan
00038365-v,B,O,menyisir
00038365-v,B,O,sikat
00038625-r,B,O,memang
00038625-r,B,O,sewajarnya
00038687-v,B,O,melicinkan
00038750-a,B,O,cergas
00038750-a,B,O,giat
00038849-v,B,O,berbuat
00038849-v,B,O,melakukan
00038849-v,B,O,membebat
00038849-v,B,O,membenarkan
00038849-v,B,O,menepatkan
00038849-v,B,O,mengakok
00038849-v,B,O,mengandam
00038849-v,B,O,mengatur
00038849-v,B,O,menggubah
00038849-v,B,O,terbenam
00038849-v,I,O,mengeset
00038849-v,I,O,menjadwalkan
00039021-n,B,Y,interaksi
00039297-n,B,O,kontak
00039297-n,B,Y,berhubung
00039297-n,B,Y,kontak
00039297-n,B,Y,menghubungi
00039297-n,I,O,hubung
00039318-r,B,O,jelas
00039318-r,B,O,kuat
00039318-r,B,O,nyata
00039318-r,B,O,terang
00039318-r,B,O,terang-terang
00039318-r,B,O,terang-terangan
00039488-v,B,O,beralun
00039488-v,B,O,bergelombang
00039488-v,B,O,berketak
00039488-v,B,O,berkipas
00039488-v,B,O,berombak
00039488-v,B,O,mengalun
00039488-v,B,O,mengeritingkan
00039592-a,B,Y,pasif
00039824-v,B,O,mengeriting
00039824-v,B,O,mengeritingkan
00039916-n,I,O,jemput
00039941-r,B,O,kelihatannya
00039941-r,B,O,kiranya
00039941-r,B,O,tampaknya
00039941-r,B,Y,kelihatan
00040152-n,B,O,bertukar-tukar
00040152-n,B,O,pembalasan
00040152-n,B,O,pertukaran
00040188-v,I,O,ejek
00040188-v,I,O,mengagani
00040325-a,B,O,aktif
00040325-a,B,O,cergas
00040325-a,B,O,giat
00040325-a,B,O,hidup
00040365-r,B,O,kembali
00040365-r,B,O,lagi
00040365-r,B,O,semula
00040420-n,B,O,kesalingan
00040547-r,B,O,kebetulan
00040685-a,I,O,pendam
00040962-n,B,O,hubungan
00040962-n,B,O,kaitan
00040962-n,B,O,perhubungan
00041051-a,B,O,langis
00041051-a,B,O,mati
00041051-a,B,O,padam
00041051-a,B,O,punah
00041202-a,B,O,mati
00041618-a,B,O,aktif
00041740-n,B,O,boling
00041899-n,B,Y,menduduki
00041954-r,B,O,ramai
00041954-r,B,O,umum
00042037-a,B,O,aktif
00042173-v,B,O,membedaki
00042228-a,B,O,pasif
00042254-r,B,O,kebetulan
00042254-r,B,O,mujur
00042457-a,B,O,aktif
00042457-a,B,O,giat
00042457-a,B,O,racau
00042479-v,B,O,merawat
00042479-v,B,O,merias
00042541-n,B,Y,melahirkan
00042757-n,B,O,pergi
00042757-n,B,Y,berangkat
00042757-n,B,Y,bertolak
00042757-n,B,Y,keberangkatan
00042757-n,B,Y,kepergian
00042757-n,B,Y,tinggal
00042769-r,B,O,wahai
00042837-a,B,O,menentang
00043003-r,B,O,begini
00043003-r,B,O,jadi
00043003-r,B,O,kemudian
00043195-n,B,O,penemuan
00043195-n,I,O,temuan
00043411-a,B,O,aktif
00043480-v,B,O,mewangikan
00043480-v,B,O,raksi
00043480-v,B,O,semerbak
00043609-n,B,O,pembuangan
00043609-n,B,O,pengaturan
00043609-n,B,O,penghapusan
00043609-n,B,O,penjualan
00043683-v,B,O,berpakaian
00043683-v,B,O,membebat
00043765-a,B,O,ada
00043765-a,B,O,aktual
00043765-a,B,O,sekarang
00043765-a,B,O,wujud
00044132-a,B,O,efektif
00044132-a,B,O,hakiki
00044149-v,B,O,bangun
00044149-v,B,O,berdandan
00044149-v,B,O,berhias
00044149-v,B,O,berpakaian
00044150-n,B,O,pelaksanaan
00044150-n,B,O,penyempurnaan
00044353-a,B,Y,barangkali
00044353-a,B,Y,kalau-kalau
00044353-a,B,Y,kemungkinan
00044353-a,B,Y,mungkin
00044353-a,B,Y,potensi
00044353-a,I,O,potensial
00044394-r,B,O,bertentangan
00044394-r,B,O,sebelah
00044455-n,B,O,kemunculan
00044760-a,B,O,mendadak
00044760-a,B,O,tenat
00044760-a,B,Y,akut
00044797-v,B,O,berpakaian
00044797-v,B,O,membebat
00045123-a,B,Y,kronik
00045123-a,B,Y,kronis
00045123-a,B,Y,menahun
00045123-a,B,Y,teruk
00045250-n,B,O,mendorong
00045346-v,B,O,menembis
00045346-v,B,O,menyegak
00045561-a,B,O,mudarat
00045561-a,I,O,virulen
00045607-r,B,O,melebihi
00045607-r,B,O,melewati
00045607-r,B,O,mengatasi
00045639-v,B,O,membebat
00045639-v,B,O,memberus
00045639-v,B,O,mengemaskan
00045639-v,B,O,menggeragas
00045639-v,B,O,merapikan
00045646-n,B,O,mengumpulkan
00045646-n,B,O,penyatuan
00045817-v,B,O,mencengkelong
00045817-v,B,O,mengencerkan
00045817-v,B,O,mengurangi
00045817-v,B,O,mengurangkan
00045817-v,B,O,menguruskan
00045817-v,B,O,menipiskan
00045817-v,B,O,menurunkan
00045817-v,B,O,menyedikitkan
00045817-v,B,O,menyusuti
00045817-v,B,O,menyusutkan
00045817-v,B,O,merampingkan
00045817-v,I,O,menciutkan
00045888-a,B,O,mematikan
00045907-n,B,O,pemulihan
00045907-n,B,Y,pemulihan
00046002-r,B,O,cuma
00046002-r,B,O,hanya
00046151-v,B,O,bertambah
00046151-v,B,O,makin
00046151-v,B,O,mencatat
00046151-v,B,O,meningkat
00046151-v,B,O,menyelenggarakan
00046151-v,B,O,naik
00046151-v,B,O,semakin
00046151-v,I,O,mengantongi
00046299-r,B,O,amat
00046299-r,B,O,benar
00046299-r,B,O,melampau
00046299-r,B,O,sangat
00046299-r,B,O,sungguh
00046299-r,B,O,terlalu
00046299-r,B,O,terlampau
00046299-r,B,O,tersangat
00046339-a,B,O,menampung
00046344-n,B,O,akrobatik
00046382-v,B,O,melingkari
00046382-v,B,O,membulatkan
00046382-v,B,O,mengelilingi
00046522-n,B,O,sentuh
00046522-n,B,O,sentuhan
00046534-v,B,O,berpakaian
00046534-v,B,O,memakai
00046534-v,B,O,membebat
00046534-v,B,O,menyarung
00046534-v,I,O,berbusana
00046639-r,B,O,melebihi
00046639-r,B,O,sungguh
00046863-r,B,O,ekstra
00047029-a,B,O,lekat
00047029-a,B,Y,menagih
00047029-a,B,Y,penagih
00047106-n,B,O,pencapaian
00047106-n,B,O,prestasi
00047317-v,B,O,berikhtiar
00047317-v,B,O,berusaha
00047317-v,B,O,mengikhtiarkan
00047317-v,B,O,menguji
00047317-v,B,O,menjajal
00047317-v,B,O,menyedang
00047317-v,I,O,mencoba
00047392-r,B,O,begitu
00047392-r,B,O,juga
00047392-r,B,O,terlalu
00047392-r,B,O,terlampau
00047392-r,B,Y,berlebihan
00047534-r,B,O,demikian
00047534-r,B,O,juga
00047534-r,B,O,kecuali
00047534-r,B,O,terlalu
00047610-v,B,O,kelihatan
00047610-v,B,O,memakai
00047610-v,B,O,nampak
00047641-r,B,O,akhirnya
00047641-r,B,O,kelak
00047641-r,B,O,nanti
00047653-a,B,O,bersih
00047745-v,B,O,beranak
00047745-v,B,O,bunting
00047745-v,B,O,hamil
00047745-v,B,O,memakai
00047745-v,B,O,memakaikan
00047745-v,B,O,memberi
00047745-v,B,O,membuahkan
00047745-v,B,O,membulang
00047745-v,B,O,menanggung
00047745-v,B,O,mengenakan
00047903-r,B,O,akhirnya
00047903-r,B,O,alhasil
00047903-r,B,O,lama-lama
00047945-v,B,O,berpakaian
00047945-v,B,O,membebat
00047945-v,B,Y,baju
00047945-v,B,Y,dandan
00047945-v,B,Y,menyaluti
00047945-v,B,Y,pakaian
00048138-r,B,O,akhirnya
00048138-r,B,O,alhasil
00048138-r,B,O,belakangan
00048138-r,B,O,masih
00048138-r,B,O,namun
00048268-r,B,O,sekarang
00048374-n,B,O,kedatangan
00048374-n,B,O,kesampaian
00048374-n,B,O,sampai
00048374-n,B,O,tiba
00048460-a,B,O,kumulatif
00048475-r,B,O,alah
00048475-r,B,O,kini
00048475-r,B,O,sekarang
00048475-r,B,O,tetapi
00048475-r,B,O,ya
00048633-v,B,O,melapiki
00048633-v,B,O,melindungi
00048633-v,B,O,melingkupi
00048633-v,B,O,meliputi
00048633-v,B,O,memalut
00048633-v,B,O,membukut
00048633-v,B,O,membungkus
00048633-v,B,O,mencakup
00048633-v,B,O,mencakupi
00048633-v,B,O,menggelimuni
00048633-v,B,O,menghiasi
00048633-v,B,O,menjerukun
00048633-v,B,O,menudung
00048633-v,B,O,menutupi
00048633-v,B,O,menyalut
00048633-v,I,O,membahas
00048633-v,I,O,membelongsongi
00048633-v,I,O,menggelimangi
00048739-r,B,O,berabad-abad
00048739-r,B,O,langsung
00048739-r,B,O,lantas
00048739-r,B,O,segera
00048739-r,B,O,sekarang
00048739-r,B,O,serentak
00048739-r,B,O,serta-merta
00048739-r,B,O,terus
00048828-n,B,O,kedatangan
00048858-a,B,O,jangan
00048858-a,B,O,luar
00048858-a,B,O,tambahan
00049003-n,B,O,keahlian
00049003-n,B,O,kemasukan
00049003-n,B,O,penyertaan
00049003-n,B,O,perkenalan
00049003-n,B,O,sesuatu
00049007-v,B,O,kemeja
00049016-a,B,O,pelengkap
00049220-r,B,O,sekarang
00049433-r,B,O,kini
00049433-r,B,O,sekarang
00049530-n,B,O,gangguan
00049685-r,B,O,sekarang
00049879-a,B,O,tambahan
00049900-v,B,O,bertelanjang
00049900-v,B,O,membulati
00049900-v,B,O,mengelopak
00049900-v,B,O,merelas
00049900-v,B,O,terkelopak
00049900-v,B,Y,menelanjangi
00050037-n,B,Y,daftar
00050037-n,B,Y,pencatatan
00050037-n,B,Y,pendaftaran
00050037-n,B,Y,penyertaan
00050186-r,B,O,semakin
00050195-n,B,O,kedatangan
00050195-n,B,O,kemunculan
00050195-n,B,O,pemandangan
00050195-n,B,O,rupa
00050195-n,B,O,wajah
00050454-v,B,O,membuka
00050454-v,B,O,menanggalkan
00050454-v,B,O,mengeluarkan
00050652-v,B,O,memakai
00050652-v,B,O,memakaikan
00050652-v,B,O,membulang
00050652-v,B,O,mengandaikan
00050652-v,B,O,mengenakan
00050652-v,B,O,mengira
00050652-v,B,O,mengumpamakan
00050652-v,B,O,menyelenggarakan
00050652-v,B,O,pakai
00050693-n,B,O,kemunculan
00050817-r,B,O,benar-benar
00050817-r,B,O,tegas
00050817-r,I,O,erat-erat
00050887-n,B,O,kepulangan
00051017-r,B,O,tepat
00051045-a,B,Y,cukup
00051045-a,B,Y,memadai
00051045-a,B,Y,setara
00051045-a,B,Y,tolok
00051077-n,B,O,kembali
00051192-n,B,O,kepulangan
00051192-n,B,Y,balik
00051192-n,B,Y,kembali
00051192-n,B,Y,kepulangan
00051373-a,B,O,cekap
00051373-a,B,O,mahir
00051385-n,B,O,pemulangan
00051385-n,B,O,repatriasi
00051511-v,B,O,membalut
00051511-v,B,O,membungkus
00051511-v,B,O,menyadur
00051511-v,B,O,menyalut
00051525-n,B,O,penembusan
00051525-n,B,O,penerobosan
00051761-v,B,O,pakaian
00051848-r,B,O,betul-betul
00051848-r,B,O,langsung
00051848-r,B,O,lantas
00051848-r,B,O,lurus
00051848-r,B,O,tegak
00051848-r,B,O,tepat
00051848-r,B,O,terus
00052012-a,B,O,kurang
00052152-r,B,O,betul-betul
00052152-r,B,O,tepat
00052334-n,B,O,pendaratan
00052374-v,B,O,membulang
00052374-v,B,O,mengenakan
00052374-v,B,Y,berpakaian
00052374-v,B,Y,memakai
00052500-n,B,O,pendaratan
00052548-v,B,O,membuahi
00052548-v,B,O,memupuk
00052548-v,B,O,menjantani
00052672-a,B,O,melekat
00052672-a,B,O,pelekat
00052672-a,B,O,perekat
00053032-a,B,O,lekat
00053032-a,B,O,melekat
00053035-v,B,O,bergerak
00053035-v,B,O,membangatkan
00053097-n,B,O,perpisahan
00053097-n,B,Y,berangkat
00053097-n,B,Y,bertolak
00053159-v,B,O,membuahi
00053159-v,B,O,menghamili
00053341-v,B,O,membuahi
00053341-v,B,O,menghamili
00053394-r,B,O,terang-terang
00053609-n,B,O,kehilangan
00053691-a,B,O,melekat
00053691-a,B,Y,bergetah
00053691-a,B,Y,ketan
00053691-a,B,Y,liat
00053691-a,B,Y,likat
00053691-a,B,Y,pekat
00053691-a,I,O,belengket
00053691-a,I,O,lekit
00053913-n,B,O,penarikan
00053913-n,B,O,pengunduran
00053952-r,B,O,agaknya
00053952-r,B,O,barangkali
00053952-r,B,O,mungkin
00054109-a,I,O,lekit
00054212-r,B,O,lagi
00054285-v,B,O,jadi
00054285-v,B,O,menghamilkan
00054327-r,B,O,dahulu
00054328-n,B,O,pemadaman
00054628-v,B,O,beroleh
00054628-v,B,O,melahirkan
00054628-v,B,O,membawa
00054628-v,B,O,memperoleh
00054628-v,B,O,mendapat
00054628-v,B,O,mendapati
00054628-v,B,O,mendapatkan
00054628-v,B,O,mengambil
00054628-v,B,O,menjebrolkan
00054628-v,I,O,mengantongi
00054652-n,B,O,undur
00054821-n,B,O,pemindahan
00054821-n,B,O,perpindahan
00054950-r,B,O,amat
00054950-r,B,O,betul
00055010-v,B,O,memancut
00055101-r,B,O,amat
00055101-r,B,O,teruk
00055142-v,B,O,beranak
00055142-v,B,O,membiak
00055142-v,B,O,membiakkan
00055142-v,B,O,mengembangbiakkan
00055142-v,B,O,menggandakan
00055315-n,B,O,pembelotan
00055315-n,B,O,pembuangan
00055539-a,B,O,substantif
00055539-a,I,O,esensial
00055539-v,B,O,membiak
00055539-v,B,O,membiakkan
00056087-n,B,O,emigrasi
00056087-n,B,O,penghijrahan
00056087-n,B,O,perantauan
00056087-n,B,O,perpindahan
00056188-v,B,O,berbuah
00056188-v,B,O,berputik
00056188-v,B,O,menepatkan
00056188-v,B,O,menjadi
00056188-v,B,O,terbenam
00056188-v,I,O,mengeset
00056311-n,B,O,migrasi
00056311-n,B,Y,imigrasi
00056311-n,B,Y,penghijrahan
00056334-v,B,O,biak
00056334-v,B,O,melahirkan
00056334-v,B,O,membiak
00056334-v,B,O,membiakkan
00056334-v,B,O,memelihara
00056334-v,B,O,mengembangbiakkan
00056334-v,B,O,menggandakan
00056334-v,I,O,beternak
00056334-v,I,O,memeliharakan
00056539-r,B,O,amat
00056539-r,B,O,mudah-mudahan
00056539-r,B,O,semoga
00056539-r,B,O,sungguh
00056683-v,B,O,bertelur
00056912-n,B,O,pengunduran
00056912-n,B,O,undur
00056930-v,B,O,ada
00056930-v,B,O,beranak
00056930-v,B,O,hamil
00056930-v,B,O,melahirkan
00056930-v,B,O,membawa
00056930-v,B,O,membuahkan
00056930-v,B,O,memiliki
00056930-v,B,O,mempunyai
00056930-v,B,O,mengadakan
00056930-v,B,O,mengalami
00056930-v,B,O,menyambut
00056930-v,B,Y,bunting
00056930-v,I,O,babaran
00056930-v,I,O,mengedrop
00057149-a,B,O,timbul
00057388-r,B,O,sepuas-puasnya
00057388-r,B,O,teruk
00057506-v,B,O,buruh
00057626-r,B,O,lulus
00057626-r,B,O,siap
00057626-r,B,O,terus
00057657-n,B,O,pelayaran
00057748-n,B,O,laut
00058033-r,B,O,berdebur
00058128-r,B,O,betul-betul
00058128-r,B,O,langsung
00058128-r,B,O,lantas
00058128-r,B,O,mendatar
00058128-r,B,O,terus
00058135-v,B,O,beranak
00058265-v,B,O,beranak
00058401-v,B,O,melahirkan
00058519-n,B,O,keberangkatan
00058519-n,B,O,keluar
00058743-n,B,O,kelepasan
00058743-n,B,Y,bolos
00058743-n,B,Y,lari
00058743-n,B,Y,pelarian
00058743-n,B,Y,pelepasan
00058897-v,B,O,beranak
00058897-v,B,O,melahirkan
00059019-v,B,O,bersangka
00059019-v,B,O,bunting
00059019-v,B,O,hamil
00059019-v,B,O,membawa
00059019-v,B,O,membuahkan
00059019-v,B,O,mengandung
00059019-v,B,O,mengangkut
00059019-v,B,O,mengasakan
00059127-n,B,O,pelarian
00059127-n,B,O,pelepasan
00059127-n,B,O,pengelakan
00059131-a,B,O,bertatahkan
00059171-r,B,O,banyak
00059376-v,B,O,berharap
00059376-v,B,O,bersangka
00059376-v,B,O,mengasakan
00059376-v,B,O,mengharapkan
00059376-v,B,O,menjangka
00059413-r,B,O,sering
00059854-r,B,O,kian
00059854-r,B,O,lagi-lagi
00059854-r,B,O,makin
00059854-r,B,O,semakin
00059899-v,B,O,menggugurkan
00059989-n,B,O,kabur
00059989-n,B,O,pelepasan
00060032-r,B,O,sebenarnya
00060063-v,B,O,menggugurkan
00060185-v,B,O,bergelora
00060185-v,B,O,menetaskan
00060185-v,B,O,mengeram
00060185-v,B,O,mengerami
00060201-n,B,O,lam
00060397-a,I,O,lugas
00060477-v,B,O,malih
00060477-v,B,O,memermak
00060477-v,B,O,mengubah
00060477-v,I,O,mengebiri
00060605-a,B,O,kosong
00060605-a,B,O,lurus
00060605-a,B,O,ringkas
00060605-a,B,O,sederhana
00060632-r,B,O,terdahulu
00060833-v,B,O,memotong
00060833-v,B,O,mengasi
00060833-v,I,O,mengebiri
00060939-r,B,O,berasal
00060939-r,B,O,dahulu
00060939-r,B,O,dulu
00060939-r,B,O,sebelum
00060939-r,B,O,terdahulu
00061203-r,B,O,beka
00061203-r,B,O,belakang
00061203-r,B,O,belakangan
00061203-r,B,O,entar
00061203-r,B,O,habis
00061203-r,B,O,jemah
00061203-r,B,O,kalakian
00061203-r,B,O,kelak
00061203-r,B,O,kemudian
00061203-r,B,O,nanti
00061203-r,B,O,sehabis
00061203-r,B,O,selepas
00061203-r,B,O,sesudah
00061203-r,B,O,sesudahnya
00061203-r,B,O,terbelahak
00061203-r,B,Y,setelah
00061203-r,I,O,bakda
00061203-r,I,O,bakdu
00061203-r,I,O,nantinya
00061219-v,B,O,menyadau
00061219-v,I,O,mengastrasi
00061219-v,I,O,mengebiri
00061262-a,B,O,gapah
00061262-a,B,O,gesit
00061262-a,B,O,langkas
00061262-a,B,O,sigap
00061262-a,B,O,tangkas
00061262-a,I,O,lingat
00061262-a,I,O,trengginas
00061290-n,B,O,pengiriman
00061528-r,B,O,mati
00061528-r,B,O,mendadak
00061528-r,B,O,ringkas
00061528-r,B,O,sekonyong-konyong
00061528-r,B,O,tahu-tahu
00061528-r,B,O,tiba-tiba
00061595-v,B,O,majir
00061595-v,B,O,memandulkan
00061595-v,B,O,memasang
00061595-v,B,O,membenarkan
00061595-v,B,O,membetulkan
00061595-v,B,O,mengawahamakan
00061595-v,I,O,mensterilkan
00061598-n,B,O,penyempurnaan
00061664-a,B,O,kemas
00061677-r,B,O,mendadak
00061677-r,B,O,sekonyong-konyong
00061677-r,B,O,tahu-tahu
00061677-r,B,O,tiba-tiba
00061814-r,B,O,presto
00061814-r,B,O,tiba-tiba
00061885-a,B,O,bijak
00061885-a,B,O,cerdik
00061885-a,B,O,pandai
00061885-a,B,O,pintar
00061917-n,B,O,penghasilan
00061917-n,B,O,realisasi
00061933-v,B,O,membinjat
00061933-v,B,O,menganjungkan
00061933-v,B,O,mengumpil
00061933-v,B,O,menyondang
00062133-n,B,O,klimaks
00062133-n,I,O,orgasme
00062203-v,B,O,bercucuran
00062203-v,B,O,berhamburan
00062203-v,B,O,berlinang
00062203-v,B,O,membesut
00062203-v,B,O,mengalir
00062203-v,B,O,menggerabak
00062330-r,B,O,sengaja
00062367-a,B,O,cekap
00062367-a,B,O,mahir
00062451-n,B,O,pelaksanaan
00062451-n,B,O,penggarapan
00062451-n,B,O,penyempurnaan
00062582-v,B,O,mengawahamakan
00062582-v,I,O,mensterilkan
00062626-a,B,O,cekap
00062626-a,B,O,mahir
00062650-r,B,O,kebetulan
00062806-n,B,O,pencapaian
00062857-r,B,O,akibatnya
00062857-r,B,O,alhasil
00062857-r,B,O,jadi
00062857-r,B,O,maka
00062857-r,B,O,sewajarnya
00063014-n,B,O,rekor
00063014-n,B,Y,mencatat
00063014-n,B,Y,mencatatkan
00063014-n,B,Y,rekor
00063014-n,B,Y,tercatat
00063095-v,B,O,menetas
00063095-v,B,O,mengeram
00063095-v,B,O,mengeramkan
00063172-r,B,O,sebaliknya
00063277-a,B,O,gabir
00063277-a,B,O,lengai
00063291-v,B,O,memengkalkan
00063291-v,B,O,menjengkelkan
00063557-v,B,O,berapi-api
00063557-v,B,O,berkobar-kobar
00063557-v,B,O,membakar
00063557-v,B,O,mengobarkan
00063630-r,B,O,serempak
00063630-r,B,O,serentak
00063652-n,B,O,keberhasilan
00063652-n,B,O,kejayaan
00063652-n,B,O,kemenangan
00063724-v,B,O,membakar
00063724-v,B,O,menggelorakan
00063724-v,B,O,mengobarkan
00063916-v,B,O,melegakan
00063916-v,B,O,memujuk
00063916-v,B,O,menenangkan
00063916-v,B,O,menenteramkan
00063916-v,B,O,mengurangkan
00063916-v,B,O,meredakan
00063953-a,B,O,janggal
00064095-v,B,O,melapangkan
00064095-v,B,O,melegakan
00064095-v,B,O,membebaskan
00064095-v,B,O,mengabar
00064095-v,B,O,mengentengkan
00064095-v,B,O,mengurangi
00064095-v,B,O,mengurangkan
00064095-v,B,O,meredakan
00064095-v,B,O,meringankan
00064479-a,B,O,berfaedah
00064479-a,B,O,berkelebihan
00064479-a,B,O,bermanfaat
00064479-a,B,O,menguntungkan
00064487-v,B,O,memicit
00064487-v,B,O,mengalin
00064487-v,B,O,mengurut
00064504-n,B,O,kejayaan
00064504-n,B,O,kemenangan
00064504-n,B,O,penemuan
00064504-n,B,O,serang
00064504-n,I,O,gebrakan
00064643-v,B,O,cedera
00064643-v,B,O,membencanai
00064643-v,B,O,membencanakan
00064643-v,B,O,mencacati
00064643-v,B,O,mencederakan
00064643-v,B,O,menyakiti
00064787-a,B,O,bagus
00064787-a,B,O,berfaedah
00064787-a,B,O,berguna
00064787-a,B,O,bermanfaat
00064787-a,B,O,elok
00064787-a,B,O,menguntungkan
00064946-r,I,O,syahdan
00065064-a,B,O,kelebihan
00065064-a,B,O,membina
00065064-a,B,O,positif
00065070-v,B,O,kesakitan
00065070-v,B,O,membencanai
00065070-v,B,O,membencanakan
00065070-v,B,O,mencacati
00065070-v,B,O,mengalami
00065070-v,B,O,menyakiti
00065070-v,B,O,menyakitkan
00065070-v,B,O,sakit
00065184-r,I,O,syahdan
00065359-r,B,O,besar
00065370-v,B,O,harus
00065370-v,B,O,memiliki
00065370-v,B,O,mempunyai
00065370-v,B,O,mesti
00065370-v,B,O,perlu
00065370-v,B,O,sememangnya
00065370-v,B,O,terpaksa
00065575-n,B,Y,kelulusan
00065575-n,B,Y,lulus
00065575-n,B,Y,melampaui
00065575-n,B,Y,pas
00065639-v,B,O,ada
00065639-v,B,O,beroleh
00065639-v,B,O,dapat
00065639-v,B,O,membawa
00065639-v,B,O,memiliki
00065639-v,B,O,memperoleh
00065639-v,B,O,mempunyai
00065639-v,B,O,mendapat
00065639-v,B,O,mendapati
00065639-v,B,O,mendapatkan
00065639-v,B,O,mengadakan
00065639-v,B,O,mengalami
